soc,voltage
0.0,0.75913763
0.002004008,0.651879022
0.004008016,0.59671296
0.006012024,0.555423563
0.008016032,0.521583934
0.01002004,0.492752402
0.012024048,0.467588844
0.014028056,0.445199024
0.016032064,0.424969431
0.018036072,0.40653962
0.02004008,0.389583264
0.022044088,0.373887487
0.024048096,0.359252739
0.026052104,0.345547649
0.028056112,0.332707972
0.03006012,0.320592293
0.032064128,0.309164449
0.034068136,0.29829942
0.036072144,0.288006496
0.038076152,0.27818534
0.04008016,0.268859697
0.042084168,0.259965068
0.044088176,0.251492606
0.046092184,0.243403524
0.048096192,0.235732008
0.0501002,0.228464366
0.052104208,0.221631811
0.054108216,0.215416281
0.056112224,0.209893457
0.058116232,0.205247815
0.06012024,0.201536985
0.062124248,0.19879005
0.064128257,0.196903507
0.066132265,0.195494363
0.068136273,0.19432453
0.070140281,0.193254364
0.072144289,0.192231035
0.074148297,0.191221074
0.076152305,0.190252357
0.078156313,0.189299547
0.080160321,0.18834132
0.082164329,0.187423276
0.084168337,0.18650847
0.086172345,0.1856234
0.088176353,0.184714539
0.090180361,0.18380499
0.092184369,0.182904306
0.094188377,0.181981051
0.096192385,0.181046747
0.098196393,0.18007527
0.100200401,0.179113635
0.102204409,0.178105822
0.104208417,0.177102293
0.106212425,0.176043781
0.108216433,0.174970812
0.110220441,0.173885072
0.112224449,0.172753953
0.114228457,0.171622979
0.116232465,0.170454699
0.118236473,0.16927709
0.120240481,0.168068408
0.122244489,0.166845216
0.124248497,0.165609275
0.126252505,0.164347533
0.128256513,0.163089818
0.130260521,0.161805383
0.132264529,0.160504636
0.134268537,0.159206381
0.136272545,0.157885747
0.138276553,0.15655882
0.140280561,0.155229578
0.142284569,0.153887439
0.144288577,0.152554643
0.146292585,0.151234387
0.148296593,0.149915238
0.150300601,0.148626848
0.152304609,0.147346944
0.154308617,0.146119131
0.156312625,0.144902308
0.158316633,0.143726177
0.160320641,0.142574878
0.162324649,0.141488735
0.164328657,0.140418632
0.166332665,0.139384533
0.168336673,0.138369989
0.170340681,0.13739276
0.172344689,0.136439824
0.174348697,0.135463996
0.176352705,0.134525733
0.178356713,0.133595622
0.180360721,0.132657929
0.182364729,0.13173448
0.184368737,0.130813464
0.186372745,0.129884584
0.188376754,0.128972547
0.190380762,0.128066078
0.19238477,0.127155137
0.194388778,0.126236269
0.196392786,0.125354282
0.198396794,0.124474697
0.200400802,0.123587331
0.20240481,0.122722707
0.204408818,0.121859468
0.206412826,0.121034303
0.208416834,0.120221012
0.210420842,0.119436321
0.21242485,0.118652864
0.214428858,0.117908636
0.216432866,0.117183844
0.218436874,0.116462995
0.220440882,0.115786155
0.22244489,0.11511168
0.224448898,0.114469337
0.226452906,0.113818393
0.228456914,0.113218268
0.230460922,0.112616887
0.23246493,0.112036356
0.234468938,0.111500883
0.236472946,0.110977716
0.238476954,0.110481213
0.240480962,0.110013431
0.24248497,0.109583033
0.244488978,0.109151553
0.246492986,0.108766768
0.248496994,0.108410255
0.250501002,0.108073725
0.25250501,0.10774733
0.254509018,0.107452448
0.256513026,0.107180383
0.258517034,0.10690311
0.260521042,0.106659785
0.26252505,0.106406709
0.264529058,0.106189417
0.266533066,0.105956462
0.268537074,0.105742676
0.270541082,0.105547872
0.27254509,0.105342822
0.274549098,0.105153754
0.276553106,0.104969905
0.278557114,0.104781945
0.280561122,0.104596525
0.28256513,0.104435926
0.284569138,0.104276321
0.286573146,0.104094406
0.288577154,0.103928089
0.290581162,0.103776884
0.29258517,0.103619653
0.294589178,0.103460035
0.296593186,0.10331079
0.298597194,0.103168184
0.300601202,0.103001639
0.30260521,0.102863163
0.304609218,0.102714462
0.306613226,0.102569308
0.308617234,0.102428682
0.310621242,0.102294191
0.312625251,0.102155725
0.314629259,0.102010082
0.316633267,0.101884737
0.318637275,0.101738778
0.320641283,0.101613
0.322645291,0.101470942
0.324649299,0.101344973
0.326653307,0.101205364
0.328657315,0.10106166
0.330661323,0.100930174
0.332665331,0.10080589
0.334669339,0.100680556
0.336673347,0.100544568
0.338677355,0.100408083
0.340681363,0.100275428
0.342685371,0.100147968
0.344689379,0.100010118
0.346693387,0.099878374
0.348697395,0.099750965
0.350701403,0.099620452
0.352705411,0.099479012
0.354709419,0.099345872
0.356713427,0.099230895
0.358717435,0.0990789
0.360721443,0.098948501
0.362725451,0.098804703
0.364729459,0.098669596
0.366733467,0.09853683
0.368737475,0.098403772
0.370741483,0.098250144
0.372745491,0.098129391
0.374749499,0.09798468
0.376753507,0.097845925
0.378757515,0.097694919
0.380761523,0.097561917
0.382765531,0.097409902
0.384769539,0.09727429
0.386773547,0.097125862
0.388777555,0.096998983
0.390781563,0.096846073
0.392785571,0.096695542
0.394789579,0.096547934
0.396793587,0.09640282
0.398797595,0.096258062
0.400801603,0.096105334
0.402805611,0.095952172
0.404809619,0.095804672
0.406813627,0.09564564
0.408817635,0.0954913
0.410821643,0.095327
0.412825651,0.095161037
0.414829659,0.095007897
0.416833667,0.094839852
0.418837675,0.094666605
0.420841683,0.094513684
0.422845691,0.094336973
0.424849699,0.094167767
0.426853707,0.093995075
0.428857715,0.093819123
0.430861723,0.093631474
0.432865731,0.093472258
0.434869739,0.093285699
0.436873747,0.093108115
0.438877756,0.092907019
0.440881764,0.092707822
0.442885772,0.092517178
0.44488978,0.09233895
0.446893788,0.092142511
0.448897796,0.091923325
0.450901804,0.091715301
0.452905812,0.091501774
0.45490982,0.091291339
0.456913828,0.091086083
0.458917836,0.09086118
0.460921844,0.090644087
0.462925852,0.090407002
0.46492986,0.090190491
0.466933868,0.089944805
0.468937876,0.089728115
0.470941884,0.089463821
0.472945892,0.089217107
0.4749499,0.088946773
0.476953908,0.088700469
0.478957916,0.088441689
0.480961924,0.088154792
0.482965932,0.087900319
0.48496994,0.087615589
0.486973948,0.087328449
0.488977956,0.087048139
0.490981964,0.086747479
0.492985972,0.086447545
0.49498998,0.086123697
0.496993988,0.085814284
0.498997996,0.085495989
0.501002004,0.085171795
0.503006012,0.084830474
0.50501002,0.084458855
0.507014028,0.084124131
0.509018036,0.083757197
0.511022044,0.083412982
0.513026052,0.083028954
0.51503006,0.082641746
0.517034068,0.082250921
0.519038076,0.081843885
0.521042084,0.081423883
0.523046092,0.081019749
0.5250501,0.080596869
0.527054108,0.080166871
0.529058116,0.079728141
0.531062124,0.079282985
0.533066132,0.07883759
0.53507014,0.078387587
0.537074148,0.077926854
0.539078156,0.077467942
0.541082164,0.077003681
0.543086172,0.076534856
0.54509018,0.076072661
0.547094188,0.075622725
0.549098196,0.075178653
0.551102204,0.074752077
0.553106212,0.074313706
0.55511022,0.073894592
0.557114228,0.073512405
0.559118236,0.073110188
0.561122244,0.072770075
0.563126253,0.072428342
0.565130261,0.072101013
0.567134269,0.071789283
0.569138277,0.071511266
0.571142285,0.071249926
0.573146293,0.070992339
0.575150301,0.070769036
0.577154309,0.070530762
0.579158317,0.070312151
0.581162325,0.070113109
0.583166333,0.069917857
0.585170341,0.069728611
0.587174349,0.069534817
0.589178357,0.069357279
0.591182365,0.069183518
0.593186373,0.069020712
0.595190381,0.068844497
0.597194389,0.068683214
0.599198397,0.06850564
0.601202405,0.068349763
0.603206413,0.068189009
0.605210421,0.068032913
0.607214429,0.067856933
0.609218437,0.067719027
0.611222445,0.067555832
0.613226453,0.067406827
0.615230461,0.067248912
0.617234469,0.067079513
0.619238477,0.066939018
0.621242485,0.066787884
0.623246493,0.066633021
0.625250501,0.066478891
0.627254509,0.066326482
0.629258517,0.066162727
0.631262525,0.066016605
0.633266533,0.06584526
0.635270541,0.065701531
0.637274549,0.065529175
0.639278557,0.065375231
0.641282565,0.06519802
0.643286573,0.06504918
0.645290581,0.064885445
0.647294589,0.064715473
0.649298597,0.06457183
0.651302605,0.064409447
0.653306613,0.06424866
0.655310621,0.064082126
0.657314629,0.063921288
0.659318637,0.063748384
0.661322645,0.063594724
0.663326653,0.063428227
0.665330661,0.063276312
0.667334669,0.063101577
0.669338677,0.062938551
0.671342685,0.062768488
0.673346693,0.062590877
0.675350701,0.062419859
0.677354709,0.062248199
0.679358717,0.062076716
0.681362725,0.061889223
0.683366733,0.061699211
0.685370741,0.061519793
0.687374749,0.061334231
0.689378758,0.06112901
0.691382766,0.060937885
0.693386774,0.060731157
0.695390782,0.060527999
0.69739479,0.060324838
0.699398798,0.060127091
0.701402806,0.059917601
0.703406814,0.059693242
0.705410822,0.059481745
0.70741483,0.059259656
0.709418838,0.059034904
0.711422846,0.058804742
0.713426854,0.058581594
0.715430862,0.058358535
0.71743487,0.058136829
0.719438878,0.057901889
0.721442886,0.057672863
0.723446894,0.05745782
0.725450902,0.057221349
0.72745491,0.056989924
0.729458918,0.056758047
0.731462926,0.056541472
0.733466934,0.056311042
0.735470942,0.05609728
0.73747495,0.055864409
0.739478958,0.055649807
0.741482966,0.055429738
0.743486974,0.055217839
0.745490982,0.055002217
0.74749499,0.054791107
0.749498998,0.054589547
0.751503006,0.054398602
0.753507014,0.054194103
0.755511022,0.054018941
0.75751503,0.053819783
0.759519038,0.053631006
0.761523046,0.053438887
0.763527054,0.05323126
0.765531062,0.053031907
0.76753507,0.052851218
0.769539078,0.052636756
0.771543086,0.052428538
0.773547094,0.052230247
0.775551102,0.052036538
0.77755511,0.051842321
0.779559118,0.051660894
0.781563126,0.051478355
0.783567134,0.051276676
0.785571142,0.05110442
0.78757515,0.050921071
0.789579158,0.050729428
0.791583166,0.050517571
0.793587174,0.050336559
0.795591182,0.050153759
0.79759519,0.049966813
0.799599198,0.049793945
0.801603206,0.049604161
0.803607214,0.049398988
0.805611222,0.04921038
0.80761523,0.049015765
0.809619238,0.048832196
0.811623246,0.048615685
0.813627255,0.048429521
0.815631263,0.048307155
0.817635271,0.048166735
0.819639279,0.04803557
0.821643287,0.047874986
0.823647295,0.047697678
0.825651303,0.047533947
0.827655311,0.047336149
0.829659319,0.047154559
0.831663327,0.046975647
0.833667335,0.046770672
0.835671343,0.04657502
0.837675351,0.046385636
0.839679359,0.046230572
0.841683367,0.04605415
0.843687375,0.045853505
0.845691383,0.04567386
0.847695391,0.045488226
0.849699399,0.045282665
0.851703407,0.045091051
0.853707415,0.044867325
0.855711423,0.044650878
0.857715431,0.04444667
0.859719439,0.044198149
0.861723447,0.043979987
0.863727455,0.043740399
0.865731463,0.043482813
0.867735471,0.043230129
0.869739479,0.042991247
0.871743487,0.04273993
0.873747495,0.042484847
0.875751503,0.042178758
0.877755511,0.041922171
0.879759519,0.041685898
0.881763527,0.041397611
0.883767535,0.041122457
0.885771543,0.040849954
0.887775551,0.040569901
0.889779559,0.040236227
0.891783567,0.039950457
0.893787575,0.039641879
0.895791583,0.039304441
0.897795591,0.039007747
0.899799599,0.038718025
0.901803607,0.03839261
0.903807615,0.038055755
0.905811623,0.037745041
0.907815631,0.037390629
0.909819639,0.037030894
0.911823647,0.036662071
0.913827655,0.036292332
0.915831663,0.035856851
0.917835671,0.035455763
0.919839679,0.035009451
0.921843687,0.034576712
0.923847695,0.034135
0.925851703,0.033673148
0.927855711,0.033212341
0.929859719,0.032760319
0.931863727,0.032285002
0.933867735,0.031766719
0.935871743,0.031235887
0.937875752,0.030722517
0.93987976,0.030183461
0.941883768,0.029598446
0.943887776,0.028998555
0.945891784,0.028363757
0.947895792,0.02771042
0.9498998,0.027051529
0.951903808,0.026372636
0.953907816,0.025678393
0.955911824,0.024958785
0.957915832,0.024185909
0.95991984,0.023395952
0.961923848,0.02256026
0.963927856,0.021753063
0.965931864,0.020871598
0.967935872,0.019950905
0.96993988,0.019014019
0.971943888,0.018035392
0.973947896,0.017060601
0.975951904,0.016030884
0.977955912,0.014910603
0.97995992,0.013768215
0.981963928,0.012601116
0.983967936,0.011364565
0.985971944,0.010159499
0.987975952,0.008811439
0.98997996,0.007477233
0.991983968,0.006078772
0.993987976,0.004621481
0.995991984,0.003118815
0.997995992,0.001563491
1.0,-2.15e-06
